id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
578922922777973320,Cosy 1BR Apartment in central St Julian's,17208391,Paola,,Swieqi,35.92205,14.48426,Entire home/apt,89,1,7,2022-09-13,1.37,63,292,7,
546911115637447029,Three Cities | Bastion Seaview Studio,45611055,Justin,,Isla,35.889107,14.51485,Entire home/apt,60,2,31,2022-08-14,4.39,1,34,31,
686607351660030540,"KING SIZED BED, Large LIVING APT4 Spinola&WIFI",473268090,Cecil,,San Giljan,35.91747,14.4906,Entire home/apt,129,3,0,,,1,365,0,
605619459483744095,Double/twin room in Senglea Suites boutique hotel,454407511,Eric,,Isla,35.889442,14.516081,Private room,200,2,0,,,5,178,0,
15169643,Traditional Farmhouse with Private Pool and Views,2229391,Mariella,,Munxar,36.03238,14.23238,Entire home/apt,160,5,59,2022-09-12,0.93,3,332,17,
35176320,16th Century Noble Palace - Pineapple Room,115783770,Clement,,Valletta,35.9006,14.51663,Hotel room,160,2,3,2021-06-06,0.09,5,297,0,
34039094,Arzella Apartments Standard Basic Plus,256250300,Kamila,,Munxar,36.03138,14.21696,Entire home/apt,97,1,2,2019-08-11,0.05,6,107,0,
49880960,St. Julians - Entire guest suite - 1 bedroom,122568486,Sandra,,San Giljan,35.91515,14.49249,Entire home/apt,80,5,12,2022-08-31,0.82,2,145,8,
41004895,Titlis - 3 bedroom apartment,319547064,Vanessa,,Swieqi,35.91974,14.47683,Entire home/apt,120,3,3,2020-08-16,0.11,2,357,0,
31799108,Room in a shared apartment with large pool 2B,229378810,Marcello,,Pembroke,35.92592,14.47942,Private room,43,3,4,2022-06-06,0.09,28,144,2,
16516729,"Hostel Malti - Twin room, shared bathroom",83306682,Christoffel,,San Giljan,35.91396,14.49013,Hotel room,71,1,5,2022-07-21,0.07,5,88,1,
657627568083605164,♥ MODERN STUDIO →  AC → WIFI →  ROOFTOP ♥,461981852,Gabriela,,Bormla,35.8813,14.52027,Entire home/apt,60,1,17,2022-09-19,6.54,6,47,17,
32093313,Luxury & Spacious Seafront Apt,240719186,Joseph,,Mellieha,35.96571,14.36338,Entire home/apt,111,7,21,2022-09-14,0.48,1,188,9,
644872770956892568,BEMBOW FLAT - Stylish Open-Plan Space.,113603279,Joanne,,Bormla,35.8810728,14.5177421,Entire home/apt,52,2,15,2022-09-12,4.37,4,336,15,
31924801,28 Peter,239348608,Maria,,Sliema,35.91512,14.5059,Entire home/apt,75,3,40,2022-08-30,0.92,1,167,13,
628064900649953967,2 APT COMBO in central PACEVILLE perfect for GROUP,385341680,ThreeSIXTY Estates,,San Giljan,35.92379,14.49142,Entire home/apt,221,3,0,,,282,365,0,
27718591,"★Luxury, Prime Location★Cleaning Protocols Adopted",17208391,Paola,,San Giljan,35.91767,14.49143,Entire home/apt,164,1,32,2022-05-22,0.69,63,287,4,
2430046,Spacious 3BR Sliema apartment 50m from seafront,12419745,Christine,,Sliema,35.91509,14.49643,Entire home/apt,264,4,11,2022-08-05,0.20,1,365,1,
14541637,Gozo Malta - Luxury Apartment Fort Chambray,89955520,Kenneth,,Ghajnsielem,36.02351,14.2916,Entire home/apt,176,4,5,2022-06-08,0.10,1,365,1,
31824076,Room in a coliving apartment with large pool 3C,229378810,Marcello,,Pembroke,35.92467,14.47907,Private room,43,3,2,2021-09-21,0.05,28,160,0,
34555925,Belmonte Heights | Luxury 3 Bedroom apartment,436755775,Edward,,San Giljan,35.91416,14.49514,Entire home/apt,1148,1,29,2022-08-15,0.73,10,317,12,
27007079,Fauzia B&B Room 2 with Private Bathroom,195108795,Joseph,,Hamrun,35.88724,14.49066,Private room,90,2,2,2021-10-09,0.04,2,314,1,
35247254,Corner Apt 3 bedrms Executive finish fully Air Con,52237644,Paul,,Msida,35.89842,14.4923,Entire home/apt,242,300,0,,,14,365,0,
19399821,Sunny Traditional Maltese home+garden-5 mins beach,47475929,Loredana,,San Pawl il-Bahar,35.9462,14.40916,Private room,40,1,17,2018-08-06,0.27,1,37,0,
7510684,"Penthouse in Mellieha, Private Terrace, Pool, WiFi",39347223,Joseph,,Mellieha,35.96217,14.37116,Entire home/apt,64,5,50,2022-09-24,0.59,15,36,11,
503644,Zerniq Luxury Property Gozo Malta,2484075,Konrad,,Qala,36.04155,14.30811,Entire home/apt,140,4,4,2022-07-25,0.05,1,364,1,
4389398,Traumhafter Meerblick,22788729,Wolfgang,,Mellieha,35.96505,14.36364,Entire home/apt,114,7,12,2022-08-07,0.19,1,365,2,
10670906,Apartment 8B with Sea View 2 BedRoom,51479103,Claudio,,Qala,36.04009,14.30517,Entire home/apt,160,4,13,2022-09-19,0.18,2,101,3,
33886346,Central new apartment...5mins to Valletta & Sliema,222032367,Natasha,,Pieta,35.89278,14.49191,Entire home/apt,78,3,13,2019-10-12,0.32,1,3,0,
12757036,"Apt Prime Location, Sliema",2442805,Aaron,,Sliema,35.91511,14.50621,Entire home/apt,109,1,77,2022-07-05,1.00,82,336,3,
30982150,"Valletta, Private en-suite Room with Sea views",80420351,Daniel,,Valletta,35.89736,14.51278,Private room,71,2,90,2022-09-24,2.01,4,312,30,
48371258,Sliema Tigne Area Seafront Apartment with jacuzzi,1774894,ShortLets,,Sliema,35.90744,14.50788,Entire home/apt,208,7,1,2021-05-23,0.06,143,261,0,
51820981,Eros Studio Apartment - Bugibba Square,7422431,Ryan,,San Pawl il-Bahar,35.95045,14.41208,Entire home/apt,54,3,7,2022-08-25,0.55,1,332,5,
21742039,Iconic Seafront 2-bedroom Sliema Penthouse,1774894,ShortLets,,Sliema,35.91524,14.5048,Entire home/apt,218,7,25,2022-09-04,0.47,143,328,11,
53597808,Delightful 4 bedroom boat in Tas-Sliema,434051129,Lianne,,Sliema,35.90683,14.50806,Entire home/apt,750,1,0,,,1,182,0,
18987461,Paceville Central boutique  suite close to sea P1,132453568,Papaya,,San Giljan,35.92265,14.49246,Private room,67,4,27,2022-09-10,0.42,4,62,5,
625902756709970209,Villa Villeleynah Gozo With Private Pool - Happy.Rentals,456083924,Mickael,,Munxar,36.03249,14.23255,Entire home/apt,266,5,0,,,26,235,0,
628666251136534548,Villa Gee9Teen Gozo With Pool Whirlpool - Happy.Rentals,456083924,Mickael,,Ghajnsielem,36.022846,14.293911,Entire home/apt,204,5,0,,,26,352,0,
703381689447928426,Lovely 1-bedroom flat in Gzira!,209768285,Anna,,Gzira,35.90625,14.49292,Entire home/apt,55,6,1,2022-09-19,1,6,74,1,
655690757017350294,3-bedroom House with outdoor pool in Gozo,194283104,Paul,,Ghajnsielem,36.0277852,14.2911476,Entire home/apt,250,2,7,2022-09-18,2.92,1,365,7,
614299363457471312,Sunstone Guest Rooms - Interconnected Double Room,364643251,Eve,,San Pawl il-Bahar,35.950985,14.416294,Private room,104,1,4,2022-08-18,2.22,19,365,4,
18663759,2-bed Flat with Beathtaking Sea Views & Pool!,656582,Simon,,Mellieha,35.96164,14.36335,Entire home/apt,100,4,9,2022-08-21,0.14,3,200,2,
670182750476745381,Lovely 1  modern double bedroom available in Pieta,26636072,Camila,,Pieta,35.89481,14.49244,Private room,56,1,2,2022-08-27,1.20,3,365,2,
588053509722714480,Lovely 3 bedroom apartment in Msida,330339176,Serge,,Pieta,35.89146,14.49368,Entire home/apt,150,5,1,2022-07-28,0.49,39,178,1,
16331865,Quirky unique studio-apartment,589735,TwoRoom,,Sliema,35.90892,14.49451,Entire home/apt,70,2,194,2022-07-16,2.78,4,232,37,
49710257,Sliema Center-No 6 Helsinki Studio Deluxe Terrace,3539396,248 Boutique Studios,,Sliema,35.91066,14.49808,Entire home/apt,109,1,36,2022-09-04,2.25,5,314,23,
660565524694743446,Spacious Studio with balcony in Gzira,457601947,Ana,,Gzira,35.90423,14.4917,Entire home/apt,58,3,9,2022-09-22,3.91,1,12,9,
7634255,Gozo Fort Chambray Luxury place,38583359,Massimo,,Ghajnsielem,36.01981,14.29074,Entire home/apt,140,2,43,2019-11-02,0.50,1,365,0,
688858680219540981,1 en suite with a balcony available in Pieta,26636072,Camila,,Pieta,35.89497,14.49234,Private room,66,1,1,2022-09-13,1,3,128,1,
51631653,Azzurro Gozo Farmhouse,34701650,Gerd,,Nadur,36.04271,14.2918,Entire home/apt,214,3,11,2022-09-15,0.94,1,348,11,
25856718,"Flat at Qbajjar, Gozo with A/C, Smart TV+ Wifi",188691112,Evelyn,,Zebbug (Ghawdex),36.07706,14.25157,Entire home/apt,42,4,72,2022-04-20,1.39,1,53,5,
52117135,Balluta Beauty - Russell’s House,397250269,Cosme,,Sliema,35.91122,14.49367,Private room,45,5,9,2022-09-12,1.61,1,360,9,
17394091,"Wonderful house,best price,best place,3""of the sea",92776780,Fran,,Sliema,35.91307,14.49506,Private room,40,3,87,2022-09-10,1.30,1,36,15,
50282727,Comfortable and central apartment in SLIEMA,14163414,Irina,,Sliema,35.91007,14.50145,Entire home/apt,58,2,36,2022-09-11,2.38,23,333,28,
40996054,Villa Safras - 2 bedrooms & 2 bathrooms with pool,39940373,Satori,,Xaghra,36.05777,14.26798,Entire home/apt,129,3,1,2022-07-05,0.36,23,333,1,
631855459102368437,"Massive 3bed Apartment!
Great location/Terrace",47709970,Risto,,San Giljan,35.917625,14.487761,Entire home/apt,110,4,1,2022-09-10,1,11,100,1,
49496562,Sliema Center-No3 Loft Studio Deluxe inc Kitchen,3539396,248 Boutique Studios,,Sliema,35.9119,14.49796,Entire home/apt,109,1,27,2022-09-19,1.77,5,333,21,
34600050,Centrally Located Brand New St Paul's Bay Flat,27832559,Simon,,San Pawl il-Bahar,35.94921,14.41126,Private room,260,2,11,2019-10-12,0.27,1,90,0,
30228534,One Bedroom Apartment Marsalforn Gozo,197746352,Manuel,,Zebbug (Ghawdex),36.071,14.26108,Entire home/apt,28,5,52,2022-09-18,1.14,1,306,15,
654393209095699469,Vela Blu Boutique Suites - Triple Room,402569537,Andrea,,Gzira,35.90638,14.49455,Hotel room,72,1,1,2022-07-05,0.36,7,176,1,
1165398,Lovely penthouse with private Sun Terrace,6383078,Ivan,,Ta' Xbiex,35.8991,14.49344,Entire home/apt,96,3,151,2022-08-07,1.44,1,298,19,
49655729,"Balluta, TV, Wi-Fi, Desk, cosy quiet room, seaview",14425877,Moise,,San Giljan,35.91118,14.49295,Private room,39,4,4,2022-07-01,0.27,1,145,3,
22889495,**MODERN 4 BEDROOM APARTMENT NEAR THE SEA**,70023302,Michael,,Sliema,35.91343,14.50554,Entire home/apt,129,3,30,2022-09-16,0.56,6,153,4,
46700605,Private room-Gallo House-Cospicua,246428012,Marisa,,Bormla,35.87927,14.51815,Private room,51,1,20,2022-09-24,1.79,3,269,20,
26449432,3 bedroom house in Sliema,14163414,Irina,,Sliema,35.91089,14.50552,Entire home/apt,46,2,96,2022-09-11,1.87,23,328,24,
610710750679376136,SPA83- Bright Apartment with views,454812113,Ed,,San Pawl il-Bahar,35.94818,14.41002,Entire home/apt,62,2,3,2022-09-17,1.32,16,60,3,
5953625,Amazing views of Mellieha Bay,30903652,Monica,,Mellieha,35.96592,14.35749,Entire home/apt,87,6,26,2022-09-22,0.29,1,256,6,
52725947,The Howard - Long/Short Term Double Room,426599952,Maria Luz,,Sliema,35.91547,14.50023,Private room,48,7,7,2022-09-18,2.69,3,120,7,
43453980,In-Nuffara Holiday Farmhouse Gozo,346385097,Michelle,,Nadur,36.03798,14.28684,Entire home/apt,126,3,0,,,1,167,0,
593853570908489129,4 bedrooms villa with shared pool and wifi at L-Għarb,432489317,"Loic, Estelle And Co",,Ghasri,36.06369,14.217364,Entire home/apt,488,1,0,,,1,364,0,
576548709699720918,Double room/Studio in the centre of Sliema,118990570,Finn,,Sliema,35.91224,14.50637,Entire home/apt,47,2,4,2022-08-30,2.00,48,91,4,
44308810,Spinola Bay Sea Front Studio Room,118325962,Alberto,,San Giljan,35.91689,14.49299,Entire home/apt,91,3,6,2022-05-17,0.24,11,341,5,
19732287,New Studio Apartment (Excellent area in Sliema),133918129,Frank,,Sliema,35.91257,14.5048,Entire home/apt,56,2,242,2022-09-11,3.89,2,349,30,
50127666,Ta Rena Holiday Home,118538195,Baron Holiday Homes,,Nadur,36.04053,14.28547,Entire home/apt,202,1,8,2022-09-11,0.61,56,351,7,
38277302,Charming House in the Heart of Sliema,27803372,James,,Ta' Xbiex,35.89806,14.49428,Entire home/apt,114,3,0,,,6,352,0,
657713956663677814,Lovely 2-bedroom condo with free parking in Pieta,134409740,Ljubomir,,Pieta,35.89154210148855,14.492216356993266,Entire home/apt,140,3,1,2022-08-14,0.68,1,281,1,
47822802,Single bedroom at Gzira,330339176,Serge,,Gzira,35.90716,14.49246,Private room,35,5,2,2022-07-07,0.17,39,178,2,
38998417,Clifftop Modern Apartment,165960383,Maria,,Mellieha,35.96039,14.36318,Entire home/apt,152,3,2,2020-02-23,0.06,2,144,0,
22720376,New Stanislaus apartment 2 with pool near the sea,36492830,Mary Rose Zammit,,Msida,35.89825,14.49031,Entire home/apt,119,5,107,2022-09-24,1.89,5,342,30,
35542437,Modern Mellieha apartment with sea views,29923996,Mellieha,,Mellieha,35.96385,14.36282,Entire home/apt,80,5,32,2022-08-09,0.81,1,90,7,
52877529,Sliema. Cosy Penthouse by the Beach,12634976,Malcolm,,Sliema,35.91348,14.49641,Entire home/apt,109,3,1,2022-08-15,0.70,14,315,1,
15475275,Valletta views Suite MIGUEL,98152081,Carolina Suites,,Birgu,35.89096,14.51673,Private room,30,2,92,2022-09-07,1.36,12,278,44,
46923037,★Sunny & Big Studio★ Brand New Perfect Location,7248452,Juri,,Msida,35.89471,14.48767,Entire home/apt,83,3,51,2022-09-04,2.88,1,358,33,
24285859,8 people - Entire 25 meter yacht m/y Forever,23420656,Matt,,Floriana,35.89399,14.49819,Entire home/apt,590,1,2,2018-09-16,0.04,4,362,0,
8572945,★SUPERLATIVE VIEWS★ 3BR APART w/POOL Upmarket Area,2442805,Aaron,,Sliema,35.91187,14.50591,Entire home/apt,322,1,27,2022-09-11,0.32,82,341,10,
624621934938705611,Splendid 2BR Apartment in central St Julian's,17208391,Paola,,Swieqi,35.92223,14.48421,Entire home/apt,122,1,5,2022-08-25,1.43,63,314,5,
27066589,Dar ta Xmun - Farmhouse with garden pool & seaview,421989038,Cordelia,,San Lawrenz,36.05336,14.20841,Entire home/apt,331,7,18,2022-09-10,0.41,1,270,3,
19764676,Saint Julians holiday flat,44948031,Asya,,San Giljan,35.91657,14.49324,Entire home/apt,137,3,81,2022-09-20,1.30,1,269,22,
29474709,Spartan Suite 2 (4 min bus ride from Valletta),150929813,Paul,,Hamrun,35.88669,14.49018,Entire home/apt,55,4,37,2022-02-18,0.81,2,178,4,
43724738,"2 bedroom apartment - Marsalforn, Gozo - Ta' Frans",268140351,Jonathan,,Zebbug (Ghawdex),36.07174,14.25309,Entire home/apt,81,3,6,2021-09-14,0.22,2,282,0,
665768267463919994,Lovley-Studio-Central location/Bugibba,468151147,Biljana,,San Pawl il-Bahar,35.9470244,14.4129918,Entire home/apt,50,2,1,2022-08-10,0.63,2,180,1,
41249804,"Private room in St Julian's, good vibes :)",42001035,Ximena,,San Giljan,35.92145,14.49212,Private room,35,4,16,2022-09-01,0.95,3,162,13,
30084957,Sliema seaside luxury apt with outdoor space,157640139,Claire,,Sliema,35.91311,14.50435,Entire home/apt,80,3,32,2020-08-21,0.71,12,364,0,
645936030715109277,'Ta' Petra' 5 Bedroom Holiday Farmhouse with Pool,132682654,Nick,,Nadur,36.04127,14.28662,Entire home/apt,230,5,0,,,6,364,0,
568724134626364124,Evolve Coliving Guesthouse in the ♥ of Sliema,20124767,Ola,,Sliema,35.910351,14.494886,Private room,76,3,0,,,10,361,0,
27771215,A very unique Studio near Ramla Bay,47912789,Rita,,Nadur,36.04248,14.28899,Entire home/apt,51,4,43,2022-08-28,0.88,1,105,6,
49474734,Charming house in the heart of St.Julians,145358457,Alison,,San Giljan,35.92101,14.48919,Entire home/apt,130,3,10,2022-09-18,0.74,1,81,9,
659162502731427372,"Spacious home, just off BALLUTA with WIFI & AC",465686253,Richard,,San Giljan,35.91314,14.49429,Entire home/apt,101,3,1,2022-08-07,0.59,8,365,1,
5032924,Apt w/ sea view terrace for most romantic sunsets,1419619,GetawaysMalta,,San Pawl il-Bahar,35.95039,14.40998,Entire home/apt,166,3,18,2022-08-01,0.20,32,161,5,
18589960,"Valletta, Centrally located Apt",1774894,ShortLets,,Valletta,35.89917,14.51689,Entire home/apt,100,7,4,2022-08-28,0.29,143,260,2,
54283669,Breathtaking views in historic Fort Chambray Gozo,405709828,Stephen,,Ghajnsielem,36.02218,14.29463,Entire home/apt,236,3,7,2022-07-19,1.28,1,159,7,
554107640909319739,"4 Double Bedroom In Swieqi 
Good For Enjoyment T5",98349920,Richard,,Swieqi,35.92161,14.48,Entire home/apt,100,2,4,2022-09-01,1.69,26,332,4,
2704759,La Mediterranea Villa Apartments : Poolside Flat,13843458,Joanna,,Mellieha,35.96293,14.36992,Entire home/apt,106,4,80,2022-09-11,0.79,3,301,13,
36293386,"THE BEST, have the real experience, SLIEMA!!",251534231,Freddy & Eve X,,Sliema,35.91367,14.49844,Entire home/apt,91,28,31,2022-08-08,0.80,11,31,4,
41526851,Modern Furnished Double Bedroom With Balcony,174040928,Biljana,,Pieta,35.89584,14.49453,Private room,63,1,1,2020-08-11,0.04,7,268,0,
553988717896083070,Salvu u Marija Butts Inn,177768707,Joseph,,Munxar,36.03217,14.23314,Entire home/apt,220,1,4,2022-07-10,1.07,19,340,4,
47540002,Your dream house in Malta,249476440,David,,Sliema,35.91094,14.49412,Entire home/apt,68,4,46,2022-09-14,2.29,2,339,28,
47528390,"SUPER LUX PENTHOUSE with TERRACE,  super WIFI & AC",222527557,360 Estates,,Swieqi,35.91841,14.48637,Entire home/apt,192,3,1,2022-07-30,0.51,164,268,1,
557055393618611146,Deluxe Hotel Room in St Julian's Centre,228187161,Gary,,San Giljan,35.91567,14.49238,Private room,94,1,10,2022-09-09,1.35,22,205,10,
34393341,Malta Ta Xbiex 3BR Executive Apartment,52237644,Paul,,Msida,35.89902,14.49173,Entire home/apt,242,300,2,2019-09-23,0.05,14,365,0,
14353038,"Apt 2 @ Halfway Inn, Mellieha",83292719,Joseph,,Mellieha,35.96402,14.36122,Entire home/apt,65,3,27,2020-08-19,0.36,4,329,0,
37131057,*Sea View* with private terrace. Sliema Center,164758637,Jean Paul,,Sliema,35.91201,14.49839,Private room,69,1,62,2022-08-11,1.62,6,55,24,
52210338,Appartamento 3,259011771,Tiziana,,San Giljan,35.92246,14.49063,Entire home/apt,109,3,0,,,13,361,0,
554084153489873910,"Private Double Room Swieqi 
Good for enjoyment T2",98349920,Richard,,Pembroke,35.92345,14.48005,Private room,25,2,2,2022-09-14,0.47,26,345,2,
27451537,Fort Cambray Apartment with Spectacular Sea Views,25946704,Connie,,Ghajnsielem,36.023499,14.292328,Entire home/apt,89,3,30,2022-08-15,0.61,1,337,8,
703626191937993789,Fort40 - Bedroom with sea-line views in Sliema 8,470095553,Vickyleen,,Sliema,35.90713,14.50771,Private room,85,3,1,2022-09-16,1,17,365,1,
19041525,Stylish large boutique suite close to sea P3,132453568,Papaya,,San Giljan,35.92274,14.49022,Private room,69,4,40,2022-08-19,0.63,4,62,10,
31777918,Seaview Penthouse with private hot tub & terrace,1419619,GetawaysMalta,,San Pawl il-Bahar,35.95028,14.41006,Entire home/apt,262,3,53,2022-09-03,1.30,32,128,23,
19042322,The Rooftop  suite with huge private terrace.,132453568,Papaya,,San Giljan,35.92242,14.49082,Private room,64,4,21,2022-09-11,0.33,4,62,9,
32119929,Ta Girardu - Victoria Holiday Home,240978597,Gozo Village,,Rabat (Victoria),36.04632,14.24594,Entire home/apt,194,2,8,2022-06-20,0.24,19,288,3,
715054295907164253,Just off Qui-Si-Sana Beach Sliema 2-bedroom Apt,98282669,Short Lets,,Sliema,35.91094980843992,14.506608109986873,Entire home/apt,108,7,0,,,29,323,0,
50455756,NEW STYLISH & MODERN PENTHOUSE CLOSE TO THE SEA,98349920,Richard,,Msida,35.90031,14.49008,Private room,54,2,3,2022-08-31,0.20,26,365,1,
19190151,Paceville Luxury 2 apartment,134204004,Natalia,,San Giljan,35.92194,14.49007,Entire home/apt,85,3,23,2019-09-13,0.36,1,259,0,
21169157,Sliema luxury penthouse,152811613,Michael,,Sliema,35.91542,14.50388,Entire home/apt,180,3,23,2020-10-18,0.38,1,177,0,
13680025,Lovely double room with your own bathroom,79636109,Daniel,,San Pawl il-Bahar,35.94617,14.41386,Private room,80,3,5,2017-09-09,0.07,1,358,0,
679445559669497968,Bright & Modern 2 Bedroom Apt In Gzira - Happy.Rentals,456083924,Mickael,,Gzira,35.907593,14.496405,Entire home/apt,101,3,0,,,26,357,0,
720051822748730880,Charming Three Bedroom Townhouse Just Off Seafront,434351803,Pmi,,Sliema,35.91478,14.5062,Entire home/apt,271,3,0,,,6,355,0,
29912488,"Andrea Holiday home;private pool,tranquility,Gozo",224763186,Lilian,,Munxar,36.03136,14.23275,Entire home/apt,259,4,5,2021-02-21,0.13,2,350,0,
720870010193762375,Central Sliema Studio,192412875,Daniel,,Sliema,35.91159,14.50421,Entire home/apt,34,3,0,,,3,158,0,
37964730,Holiday Farmhouse with Large Private Pool,49269328,James,,Nadur,36.03871,14.28911,Entire home/apt,156,1,1,2020-12-06,0.05,9,79,0,
34016913,Twin 2,123926202,Cris,,Swieqi,35.92254,14.47992,Private room,31,3,8,2022-09-18,0.21,10,353,7,
53100995,Sliema Side Seaviews 4-bedroom Apartment,1774894,ShortLets,,Sliema,35.91415,14.50573,Entire home/apt,186,7,1,2022-03-11,0.15,143,263,1,
695588953708995474,Beautiful 3BR APT in central Sliema!,238081073,Marley,,Sliema,35.91419,14.49752,Entire home/apt,170,3,0,,,30,248,0,
30263757,The Shelter Island,205667250,Philip,,Isla,35.88823999767109,14.515324019319193,Entire home/apt,43,4,74,2022-09-15,1.61,2,310,28,
31821733,"Airbnb Ellul in the heart of Valletta, Single Room",238431096,Mary Anne,,Valletta,35.90125,14.51534,Private room,30,3,44,2022-09-17,1.07,2,348,27,
582956400940580996,Lovely 1-bedroom apartment 2 minutes from the sea,317024181,Marko,,Sliema,35.90937,14.499836,Entire home/apt,66,1,7,2022-08-15,1.74,2,191,7,
33571288,Charming Apartment in Senglea,136876344,Kenneth,,Isla,35.88654,14.51781,Entire home/apt,59,2,71,2022-09-25,1.76,2,352,29,
42241187,Family Apartment,335792999,Santiago,,Mellieha,35.96503,14.36008,Entire home/apt,170,1,20,2022-07-11,0.73,4,360,9,
